coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Jun 08 19:53:19 +0000 2020,COVID19,,https://www.who.int/publications/i/item/advice-on-the-use-of-masks-in-the-community-during-home-care-and-in-healthcare-settings-in-the-context-of-the-novel-coronavirus-(2019-ncov)-outbreak,644,1270081492908216320,,,,en,,false,309,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1/2

@WHO recently published a summary of transmission of #COVID19, incl. symptomatic, pre-symptomatic and asymptomatic transmission

See page 2 of👇
https://t.co/2OJ2pLT5Iu

In this summary, we state: ""Comprehensive studies...",https://twitter.com/mvankerkhove/status/1270081492908216320,Tue Nov 12 22:07:25 +0000 2013,mvankerkhove,false,"Infectious Disease Epidemiologist; COVID-19 Technical Lead @WHO, WHO Health Emergencies Programme. Mother of 2. Opinions are my own",6246,57356,582,1209,"Geneva, Switzerland",Maria Van Kerkhove,mvankerkhove,3530,,http://who.int,true
,Tue May 26 18:11:28 +0000 2020,Burundi Kenya Bujumbura Burundi,,,26,1265344818957484039,,,,fr,,,10,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","⭕️ Le ministre de la santé du #Burundi est rentré après une hospitalisation au #Kenya. Il est arrivé à #Bujumbura vers 17h. Comme à son départ, il n'a pas été enregistré comme passager d’un vol. Son chauffeur l’a retrouvé sur le tarmac de l’aéroport #Burundi 🇧🇮",https://twitter.com/SOSMediasBDI/status/1265344818957484039,Sun May 17 11:59:28 +0000 2015,SOSMediasBDI,false,"#Burundi 🇧🇮, 13-14/05/2015 : le pluralisme des médias vole en éclat / Depuis, nous résistons ! 📝📲 #BurundiCrisis #presse #FreePress",487,57817,357,177,Bujumbura ,SOS Médias Burundi,SOSMediasBDI,11479,,http://sosmediasburundi.org,false
,Mon Jun 08 19:53:19 +0000 2020,,,,507,1270081494552281094,mvankerkhove,1270081492908216300,2178775035,en,,,216,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/2 ... on transmission from asymptomatic individuals are difficult to conduct, but the available evidence from contact tracing reported by Member States suggests that asymptomatically-infected individuals are much less likely to transmit the virus than those who develop symptoms",https://twitter.com/mvankerkhove/status/1270081494552281094,Tue Nov 12 22:07:25 +0000 2013,mvankerkhove,false,"Infectious Disease Epidemiologist; COVID-19 Technical Lead @WHO, WHO Health Emergencies Programme. Mother of 2. Opinions are my own",6246,57356,582,1209,"Geneva, Switzerland",Maria Van Kerkhove,mvankerkhove,3530,,http://who.int,true
,Tue Apr 28 15:30:59 +0000 2020,,https://twitter.com/EPhilippePM/status/1255157572128198656/video/1,,3026,1255157572128198656,,,,fr,,false,950,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aucune mesure ne permettra d’endiguer cette épidémie si les Français ne les appliquent pas. Si la chaîne virale n’est pas remplacée par une chaîne de solidarité. À partir du 11 mai, le succès ne reposera pas sur la seule autorité de l’État mais sur le civisme des Français. https://t.co/jZSXOnNQBh",https://twitter.com/EPhilippe_LH/status/1255157572128198656,Tue Jan 22 07:42:40 +0000 2013,EPhilippe_LH,false,Maire du Havre.,495,846803,1025,2211,"Le Havre, France",Edouard Philippe,EPhilippe_LH,5593,,http://edouardphilippe.fr,true
,Thu Jun 25 21:30:52 +0000 2020,,,,26,1276266636694163458,,,,es,,,9,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Felicito a @CamaraElectoral por su necesaria, precisa y oportuna acordada extraordinaria 33/2020, en la cual adopta previsiones para garantizar q pese a la amenaza d la pandemia, las elecciones de 2021 se lleven a cabo con plenas garantías sanitarias y electorales.",https://twitter.com/Zovatto55/status/1276266636694163458,Fri Feb 03 05:06:51 +0000 2012,Zovatto55,false,Politólogo y jurista. Experto en elecciones y democracia. Tweets y RT son a título personal y no representan la posición de la institución para la cual trabajo.,4282,18496,1092,183,"Las Condes, Chile",Daniel Zovatto,Zovatto55,29096,,,false
,Mon Jun 08 20:38:00 +0000 2020,,,,354,1270092739733008389,mvankerkhove,1270081494552281000,2178775035,en,,,141,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","additional points:

In these data, it is impt to breakdown truly asymptomatic vs pre-symptomatic vs mildly symptomatic

also to note that the % reported or estimated to be ""asymptomatic"" is not the same as the % that are asymptomatic that actually transmit",https://twitter.com/mvankerkhove/status/1270092739733008389,Tue Nov 12 22:07:25 +0000 2013,mvankerkhove,false,"Infectious Disease Epidemiologist; COVID-19 Technical Lead @WHO, WHO Health Emergencies Programme. Mother of 2. Opinions are my own",6246,57356,582,1209,"Geneva, Switzerland",Maria Van Kerkhove,mvankerkhove,3530,,http://who.int,true
,Wed Apr 15 05:17:26 +0000 2020,,,,368866,1250292126643941376,,,,en,,,92216,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Halting funding for the World Health Organization during a world health crisis is as dangerous as it sounds. Their work is slowing the spread of COVID-19 and if that work is stopped no other organization can replace them. The world needs @WHO now more than ever.,https://twitter.com/BillGates/status/1250292126643941376,Wed Jun 24 18:44:10 +0000 2009,BillGates,false,Sharing things I'm learning through my foundation work and other interests.,168,55004194,281,121114,"Seattle, WA",Bill Gates,BillGates,3535,,http://gatesnot.es/HowToAvoidAClimateDisaster,true
,Tue Mar 24 22:20:49 +0000 2020,healthworkers StayHome COVID19,,https://twitter.com/Travelito24/status/1241684250031783938,12834,1242577132636770306,,,,en,,false,4322,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","These are just some of the examples of the great sacrifices by #healthworkers who are treating us &amp; saving our lives. Please, let's do our part: wash your hands, cover your coughs, #StayHome when asked or if you don't feel well; don't wear a mask if you're healthy. #COVID19 https://t.co/vSR1jo7mmu",https://twitter.com/DrTedros/status/1242577132636770306,Sun Sep 12 13:09:27 +0000 2010,DrTedros,false,Director-General of the World Health Organization. Retweets are not endorsements,12715,1460893,1265,4879,"Geneva, Switzerland",Tedros Adhanom Ghebreyesus,DrTedros,28656,,http://www.who.int,true
,Thu Jun 25 16:08:48 +0000 2020,,,https://youtu.be/sBMgj3aCG2Y?t=2,382,1276185586030784512,,,,pt,,false,71,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lockdown devastou mais do que o vírus chinês

https://t.co/k8w8Ej5wtk",https://twitter.com/danielPMERJ/status/1276185586030784512,Tue Sep 26 01:43:26 +0000 2017,danielPMERJ,false,"Policial militar, Conservador, bacharelando em Direito, Deputado Federal pelo estado do Rio de Janeiro. 
NON DUCOR DUCO.",20274,143627,476,354,,Daniel Silveira,danielPMERJ,16658,,http://www.deputadodanielsilveira.com.br,true
,Tue May 19 18:59:12 +0000 2020,,https://twitter.com/CNBC/status/1262820117680918529/video/1,https://cnb.cx/2U4uC6G,19,1262820117680918529,,,,en,,false,5,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Meet Ian Haydon, a volunteer in Moderna’s coronavirus vaccine trial. “This seemed like an obvious way I could step up and help out in a small way in this time of crisis.”

Tune in tonight at 7 p.m. ET for our special report: Markets in Turmoil. https://t.co/xbNbmx8xhr https://t.co/mvAQMMQidV",https://twitter.com/CNBC/status/1262820117680918529,Mon Feb 09 00:03:41 +0000 2009,CNBC,false,First in business worldwide.,635,4159088,843,35146,"Englewood Cliffs, NJ",CNBC,CNBC,427346,,https://www.cnbc.com/,true
,Wed May 20 19:51:56 +0000 2020,,https://twitter.com/Nightline/status/1263195773451239426/photo/1,,1142,1263195773451239426,,,,en,,false,204,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","An exclusive interview with Rep. Alexandria Ocasio-Cortez @AOC. Her take on the pandemic’s impact on African-American and Latino communities, and the debate on hazard pay for America’s most vulnerable essential workers. More tonight on @Nightline. https://t.co/M2NWrSXXsg",https://twitter.com/Nightline/status/1263195773451239426,Thu Jan 29 22:55:43 +0000 2009,Nightline,false,@ABC News Nightline anchored by @JujuChangABC and @byronpitts. Weeknights at 12:35am ET.,4587,1151315,437,6079,"New York, USA",Nightline,Nightline,72354,,http://facebook.com/nightline,true
,Wed Jun 10 17:09:46 +0000 2020,,,,2,1270765111020531718,,,,pt,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Circulam boatos que o PL 1562/20 autoriza a inviolabilidade do domicílio privado para fiscalizar o uso de máscaras. ISSO É FAKE NEWS!!! Isso não consta no corpo da lei e ainda por cima é inconstitucional!,https://twitter.com/gilcutrim/status/1270765111020531718,Mon Jul 05 18:26:11 +0000 2010,gilcutrim,false,"Deputado Federal - MA | Republicanos, casado, advogado, pai de dois filhos, ex-prefeito de São José de Ribamar-MA, ex-presidente da FAMEM",1441,1388,638,63,"Maranhão, Brasil",Gil Cutrim,gilcutrim,2126,,http://www.gilcutrim.com.br,false
,Tue Dec 02 21:58:55 +0000 2014,NIH,https://twitter.com/NIH/status/539901552937664513/photo/1,,14,539901552937664513,,,,en,,false,14,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Welcome back to America's lab @BarackObama w/@SecBurwell &amp; @NIHDirector at #NIH where we help ppl live longer lives http://t.co/8pvfZV8mVC,https://twitter.com/NIH/status/539901552937664513,Mon Jun 16 13:57:45 +0000 2008,NIH,false,Official Twitter account of the National Institutes of Health. NIH...Turning Discovery Into Health ®. Visit: https://t.co/Sq1H7rBx8m Privacy Policy: https://t.co/0BX8tXlORG,1652,1360421,279,11785,"Bethesda, Maryland, USA",NIH,NIH,14413,,http://www.nih.gov/,true
,Thu Aug 13 21:46:24 +0000 2020,,https://twitter.com/otavio_ranzani/status/1294027549459218436/photo/1,,1115,1294027549459218436,,,,pt,,false,202,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Atenção, o excesso de óbitos não chegou a zero no Brasil!
 
O que houve:
- atraso maior com a interiorização
- apagão com os dados de Minas Gerais há quase 2 meses https://t.co/sUzrb8IIlY",https://twitter.com/otavio_ranzani/status/1294027549459218436,Mon Apr 03 17:36:13 +0000 2017,otavio_ranzani,false,"Intensivist | Epidemiologist
Médico de Doentes Graves e Populações
Global Health|Tuberculosis|Critical Care|Pneumonia|Methods
@ISGLOBALorg @USPonline. My views.",36728,35930,1089,308,"São Paulo, Brasil",Otavio Ranzani,otavio_ranzani,10456,,https://www.isglobal.org/en/researchers/-/profiles/18301,true
,Thu Jun 25 23:20:00 +0000 2020,,,,7174,1276294100862545921,,,,es,,,798,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gente, un láser para tomar la fiebre no mata neuronas, no sean tan boludos, por el amor de Darwin.",https://twitter.com/FabBallarini/status/1276294100862545921,Tue May 29 00:10:51 +0000 2012,FabBallarini,false,Científico del CONICET (IBCN-UBA). Director de Bioingeniería del ITBA. Presidente de EaC. Ciencia en Filonews/Pakapaka/RadioUrbana/Chequeado/RadioConVos,70367,109740,1077,259,,Fabricio Ballarini,FabBallarini,37664,,http://www.instagram.com/fabballarini,true
,Tue Aug 11 14:34:21 +0000 2020,NoBajemosLaGuardia,https://twitter.com/MinSaludCol/status/1293194047037874178/video/1,,396,1293194047037874178,,,,es,,false,120,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","El director de la @opsoms, @DrTedros, envió un mensaje para los colombianos. #NoBajemosLaGuardia https://t.co/7cGE9njPa0",https://twitter.com/MinSaludCol/status/1293194047037874178,Sun Sep 11 14:50:36 +0000 2011,MinSaludCol,false,Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia,1486,1493113,810,1619,,MinSaludCol,MinSaludCol,74315,,http://www.minsalud.gov.co,true
,Tue Jun 09 22:45:23 +0000 2020,,https://twitter.com/newsmax/status/1270487181652635652/video/1,http://nws.mx/tv,158,1270487181652635652,,,,en,,false,103,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Asymptomatic cases NOT infectious? Newsmax TV's @drdavidsamadi breaks down the latest claims made by the World Health Organization. [via @gregkellyusa Reports, weekdays at 7PM ET. https://t.co/VlT7z8drtO] https://t.co/tskYCPi3TA",https://twitter.com/newsmax/status/1270487181652635652,Tue Feb 10 21:04:49 +0000 2009,newsmax,false,"Watch Newsmax TV now on DirecTV 349, Xfinity 1115, Dish 216, Spectrum, Optimum 102, Cox, Fios 615, Uverse 1220, Suddenlink 102, YouTube and more here: https://t.co/DOPR4anHcF",1001,885787,570,4235,United States,Newsmax,newsmax,113760,,http://www.newsmax.com,true
,Sun Jun 14 00:31:29 +0000 2020,,https://twitter.com/joaomarcosca2/status/1271302382299885569/video/1,,364,1271963436969349120,,,,pt,,false,77,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",quando chego na festa e ainda n to bebo eh assim https://t.co/bTJ6LIQsbO,https://twitter.com/ttrichechus/status/1271963436969349120,Fri May 10 22:41:52 +0000 2013,ttrichechus,false,"shitposting, lol e músicas do nada
(ele/dele)",39755,581,642,12,rn,wandrel,ttrichechus,107208,,http://instagram.com/wan.drel,false
,Tue Jun 30 02:12:46 +0000 2020,,,,2674,1277787130362761217,danielPMERJ,1277787129112903700,912492779669999600,pt,,,425,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reparem como 80% da população mundial foi facilmente subjugada perante uma narrativa midiática. O vírus existe, mas não nesta dimensão. Lidamos com outros mais mortais em outros tempos e nunca adotamos protocolo tão absurdo. Precisavam testar e, obtiveram sucesso.",https://twitter.com/danielPMERJ/status/1277787130362761217,Tue Sep 26 01:43:26 +0000 2017,danielPMERJ,false,"Policial militar, Conservador, bacharelando em Direito, Deputado Federal pelo estado do Rio de Janeiro. 
NON DUCOR DUCO.",20274,143627,476,354,,Daniel Silveira,danielPMERJ,16658,,http://www.deputadodanielsilveira.com.br,true
,Fri Aug 07 22:30:25 +0000 2020,,https://twitter.com/JuanPaolicchi/status/1291864300777353218/photo/1,,137,1291864300777353218,,,,es,,false,39,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Con el reporte de trabajo de 🇺🇸 en la mesa, tenemos un contraste interesante entre las medidas de política. Mientras USA se concentró en sostener los ingresos de las familias, Europa se enfocó en mantener los puestos de trabajo. Los resultados acá. Abro un breve hilo 👇🏻 https://t.co/Ad8SjXn1Ud",https://twitter.com/JuanPaolicchi/status/1291864300777353218,Mon Jan 18 20:06:03 +0000 2010,JuanPaolicchi,false,Economista - MFin @UTDitella | Empiria Consultores (@EmpiriaWeb) | Opiniones a título personal,23972,4826,1277,80,"Buenos Aires, Argentina",Juan Ignacio Paolicchi,JuanPaolicchi,15865,,,false
,Thu Jun 11 17:17:25 +0000 2020,,https://twitter.com/sudhirraj61/status/1271129424138629120/video/1,,0,1271129424138629120,NewsmeterFacts,,1270255573422891000,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NewsmeterFacts Many claiming this as Gacchibowli stadium hyd .. Factcheck plz https://t.co/Dv3mhEFJ87,https://twitter.com/sudhirkraj/status/1271129424138629120,Wed May 01 17:41:45 +0000 2013,sudhirkraj,false,EVENT ORGANISER,1806,32,321,0,hyderabad,𝕊𝕦𝕕𝕙𝕚𝕣 𝕜 𝕣𝕒𝕛,sudhirkraj,5297,,,false
,Sun Jun 14 11:27:19 +0000 2020,منقوول كورونا,https://twitter.com/alshoushah/status/1272128481552478208/video/1,,0,1272128481552478208,,,,ar,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#منقوول  

نائب في البرلمان البرازيلي لم يقتنع بارقام الاصابات بفايروس كورونا التي توردها الحكومة البرازيلية فقرر اقتحام احد المستشفيات مع انصاره قالت الحكومة انه
 يوجد 5000 اصابة في ذلك المستشفى واكتشف انه لا يوجد مريض واحد فيها !!؟

#كورونا https://t.co/SoXpOdFTRz",https://twitter.com/alshoushah/status/1272128481552478208,Tue Feb 01 18:18:41 +0000 2011,alshoushah,false,‏‏‏‏أنتمي لامتي .. (وَلَن يَجْعَلَ اللَّهُ لِلْكَافِرِينَ عَلَى الْمُؤْمِنِينَ سَبِيلًا),1433,159,2527,0,,Ahmad A. Majeed,alshoushah,4944,,,false
,Tue Feb 11 15:09:38 +0000 2020,2019nCoV COVID19,https://twitter.com/WHO/status/1227248333871173632/photo/1,,8246,1227248333871173632,WHO,1227248085358858200,14499829,en,,false,8616,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DrTedros 🚨 BREAKING 🚨

""We now have a name for the #2019nCoV disease: 

COVID-19. 

I’ll spell it: C-O-V-I-D hyphen one nine – COVID-19""

-@DrTedros #COVID19 https://t.co/Kh0wx2qfzk",https://twitter.com/WHO/status/1227248333871173632,Wed Apr 23 19:56:27 +0000 2008,WHO,false,"We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11748,9380818,1738,33718,"Geneva, Switzerland",World Health Organization (WHO),WHO,61862,,http://www.who.int,true
,Wed Jul 08 21:33:45 +0000 2020,,https://twitter.com/danielPMERJ/status/1280978402019880961/photo/1,,900,1280978402019880961,,,,pt,,false,135,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A Imprensa biltre é a cheerleader da TOC - Torcida Organizada do Coronavírus. Torce descaradamente pela doença, pela morte. https://t.co/LXCzp0apWo",https://twitter.com/danielPMERJ/status/1280978402019880961,Tue Sep 26 01:43:26 +0000 2017,danielPMERJ,false,"Policial militar, Conservador, bacharelando em Direito, Deputado Federal pelo estado do Rio de Janeiro. 
NON DUCOR DUCO.",20274,143627,476,354,,Daniel Silveira,danielPMERJ,16658,,http://www.deputadodanielsilveira.com.br,true
,Tue Jun 09 00:00:47 +0000 2020,COVID19,https://twitter.com/drdavidsamadi/status/1270143769627766784/video/1,,8478,1270143769627766784,,,,en,,false,5947,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their initial information.

So, the masks are unnecessary without symptoms?

The social distancing was unnecessary without symptoms?

Was this all a game?

@GregKellyUSA https://t.co/fjcVDv7eEN",https://twitter.com/drdavidsamadi/status/1270143769627766784,Sun Mar 22 13:19:49 +0000 2009,drdavidsamadi,false,Tweets represent my own views. Follow my Instagram @DrDavidSamadi. #RoboticSurgery. Expert in https://t.co/QK3ifWiRPB @newsmax contributor🇺🇸🇺🇸🇺🇸,13598,333207,3878,1181,"Manhattan, New York","Dr. David Samadi, MD",drdavidsamadi,17829,,http://davidsamadi.com,true
