coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Mar 15 15:09:27 +0000 2020,,,,0,1239207087428849665,WilDonnelly,1239206682980429800,46197784,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WilDonnelly Scary ignorance or hubris or both!,https://twitter.com/terdutch7/status/1239207087428849665,Sat Aug 30 14:01:03 +0000 2014,terdutch7,false,"Mom of 3 + Luna; Lake George girl. English teacher. Teams: NEPats, UMWolverines, UAlbanyGreatDanes, Northeastern, Nisky, Colonie & any team my kids are on!",97277,369,1276,1,"Niskayuna, NY",Terri Dutcher🇺🇸💙,terdutch7,8513,,,false
,Tue Apr 07 09:00:09 +0000 2020,,https://twitter.com/TheMightyKM/status/1247449068839763969/photo/1,,0,1247449068839763969,ClarkeMicah,1247448470283313200,405605548,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ClarkeMicah @Juliajoy It puts different people in hospital compared with flu. The data are clear on this. https://t.co/JjTArGDeiR,https://twitter.com/TheMightyKM/status/1247449068839763969,Wed May 20 09:32:35 +0000 2009,TheMightyKM,false,"Mathematician/Statistician/Mathematical Programmer. 

Personal account.",2289,166,372,3,,Kevin McNally,TheMightyKM,10346,,,false
,Fri Mar 27 21:45:43 +0000 2020,,,,7,1243655465902407683,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@maDube_ COVID19 only affect people with compromised immune systems,https://twitter.com/LynneStactia/status/1243655465902407683,Sun Nov 03 01:19:31 +0000 2013,LynneStactia,false,,252872,76244,1320,24,,LynneM 💕💝💎,LynneStactia,275332,,,false
,Sun Apr 19 01:23:33 +0000 2020,,,,1,1251682818779906048,HanianEmpress,1251668952993927200,1096797880583667700,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@HanianEmpress @62WalterP @realDonaldTrump Donald Trump is a NO NOTHING President.. His behaviour and bad attitude towards the truth will come back to bite him on the ass election time.. Covid-19 is a real killer. not the flu..,https://twitter.com/Marose111/status/1251682818779906048,Tue Jul 20 11:46:50 +0000 2010,Marose111,false,"Honesty is always the BEST policy. I speak my mind, & I love Sports...",12799,487,1441,11,,M. Smile : ),Marose111,98431,,,false
,Fri Apr 10 13:51:53 +0000 2020,FoxNewsLies FoxNewsKills,,,0,1248609651450507271,realTuckFrumper,1248606541793489000,55060090,und,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@realTuckFrumper #FoxNewsLies #FoxNewsKills @FoxNews @foxandfriends,https://twitter.com/jesecuejimenez/status/1248609651450507271,Sat Aug 08 03:09:33 +0000 2015,jesecuejimenez,false,Retired Middle School Math Teacher. Attorney. Married with two children. #Resistance #LGBTQ Ally.,47282,292,491,0,"California, USA","Jessica Jimenez JD, CPA, LLM Taxation, Educ Cred.",jesecuejimenez,48001,,,false
,Tue Mar 17 18:18:16 +0000 2020,,,,1,1239979380803162113,mariachong,1239975942820229000,14367761,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mariachong Same. Except there’s been a slight shift towards accepting it — and more discussions now of who’s to blame (following the POTUS’s racist lead). 
The shift from denial to pitchforks was only a matter of time. 
It’s beyond horrifying.",https://twitter.com/oneaprilday/status/1239979380803162113,Fri Feb 13 21:22:02 +0000 2009,oneaprilday,false,"Adjunct prof of writing-literature-film, Whatcom Community College. Writer for @SeattleScreen. https://t.co/trAknR4QAs (she/her)",79627,1301,1223,47,WA state,Melissa Tamminga,oneaprilday,6135,,http://ajournaloffilm.blogspot.com,false
,Sun Apr 19 13:57:03 +0000 2020,,,,0,1251872442806685696,HanianEmpress,1251668952993927200,1096797880583667700,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HanianEmpress @realDonaldTrump That was all trump!! Making people think, nothing more than a common flu!!",https://twitter.com/southborn12/status/1251872442806685696,Thu Mar 20 20:19:30 +0000 2014,southborn12,false,FED UP! VOTE BLUE! Georgia is now officially blue!!,22355,1520,1438,0,,southern soul,southborn12,23948,,,false
,Fri Apr 10 13:41:48 +0000 2020,,,,1,1248607112407769089,HillReporter,1248605782813393000,16790005,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HillReporter Lol. Let those old boomers catch it than, see how seriously they take it as they lay dying.",https://twitter.com/ahilt20/status/1248607112407769089,Wed Oct 14 22:16:37 +0000 2009,ahilt20,false,"Strange women lying in ponds, distributing swords, is no basis for a system of government.",7846,198,4001,4,The Surface of the Sun,ahilt,ahilt20,10893,,https://www.twitch.tv/mrstankydanks,false
,Sun Mar 15 15:15:27 +0000 2020,,,,0,1239208596593717248,WilDonnelly,1239206682980429800,46197784,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WilDonnelly Wow...are they in for a shocker,https://twitter.com/nigel_macd/status/1239208596593717248,Wed Apr 24 03:16:06 +0000 2013,nigel_macd,false,We are all in this boat together so let’s help each other to make this brief trip of life as joyful as possible. INFJ,70997,327,240,3,,Shannon MacDonald,nigel_macd,6520,,,false
,Tue Apr 07 09:23:00 +0000 2020,,,,0,1247454821013168128,ClarkeMicah,1247448470283313200,405605548,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ClarkeMicah @Juliajoy Copied from the ONS site today: ""In Week 13, 18.8% of all deaths mentioned “Influenza or Pneumonia”, COVID-19, or both. In comparison, for the five-year average, 19.6% of deaths mentioned “Influenza and Pneumonia”.""  So less deaths from all 3 combined so far this year.",https://twitter.com/sass_byname/status/1247454821013168128,Mon Apr 06 19:19:54 +0000 2020,sass_byname,false,Fiend without a face.,25403,457,321,0,,Sarah,sass_byname,4296,,,false
,Fri Mar 27 20:02:37 +0000 2020,,,,1,1243629517463314432,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@maDube_ On the 27th it will disappear,https://twitter.com/MarveNgwenya/status/1243629517463314432,Sun Apr 22 06:11:18 +0000 2018,MarveNgwenya,false,Citizen of a global village.,8270,515,501,0,,Marve Ngwenya,MarveNgwenya,3389,,,false
,Fri Mar 13 22:38:34 +0000 2020,,https://twitter.com/DrCSWilliam/status/1238595333308940289/photo/1,,0,1238595333308940289,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PGYx @dawso007 For sure 😂 basically run https://t.co/xMYdgZCIm1,https://twitter.com/DrCSWilliam/status/1238595333308940289,Sat May 14 16:47:06 +0000 2011,DrCSWilliam,false,Family Medicine & Lifestyle Medicine Physician in #westpalmbeach Founder of @LaVieMDOfficial #CannabisMedicine Health & Wellness Advocate,102241,9591,5479,142,"Florida, USA","Dr. Claudia William MD, MScHAL 🩺💊",DrCSWilliam,102569,,https://www.instagram.com/drclaudiawilliammd/,false
,Thu Apr 16 18:15:19 +0000 2020,,https://twitter.com/justsayinn3/status/1250850275360792583/photo/1,,1,1250850275360792583,TimOBrien,1250848833069875200,20742461,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TimOBrien Lucky for me Tim , I live in AZ and have a look at the high temps this weekend. By Monday the Virus 🦠 should be gone , right ? 🤔🤪🤔 Trump is a baby dressed in a badly fitted suit. https://t.co/GqhTq3PC5t",https://twitter.com/justsayinn3/status/1250850275360792583,Fri Dec 13 16:07:02 +0000 2019,justsayinn3,false,I’m a lover of true democracy. I hate political contributions to either party. It makes you beholding and that’s not good. NO LIST love travel 🧳. Married .,21489,1480,2150,0,"Arizona, USA",justsayinn,justsayinn3,9727,,,false
,Wed Mar 11 18:32:18 +0000 2020,,,,2,1237808584827772928,jargfar,1237807213067899000,4877021170,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jargfar @robertcaruso I appreciate you saying that and totally get it! Hopefully your daughters tweets or recommendations can reach my mom some how 😉

It's a funny little phenomenon that often happens with healthcare professionals &amp; their families 

So thank you for saying that ❤️",https://twitter.com/DrCSWilliam/status/1237808584827772928,Sat May 14 16:47:06 +0000 2011,DrCSWilliam,false,Family Medicine & Lifestyle Medicine Physician in #westpalmbeach Founder of @LaVieMDOfficial #CannabisMedicine Health & Wellness Advocate,102241,9591,5479,142,"Florida, USA","Dr. Claudia William MD, MScHAL 🩺💊",DrCSWilliam,102569,,https://www.instagram.com/drclaudiawilliammd/,false
,Wed Mar 11 18:26:51 +0000 2020,,,,3,1237807213067898880,DrCSWilliam,1237804934759882800,298619241,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DrCSWilliam @robertcaruso Thank you for posting this Dr. William. That is exactly what my daughter,  who is a pediatric nurse anesthetist (long job description, but you know...mom here🤷‍♀️) told me. ❤️❤️❤️.",https://twitter.com/jargfar/status/1237807213067898880,Thu Feb 04 17:46:14 +0000 2016,jargfar,false,"I #Resist every day because my grandkids depend on it. OKBoomer is not an insult, just ask Bill Gates.",133344,1006,884,0,S FL (for ever); VA ,Julie 🇨🇺🇺🇸,jargfar,41264,,,false
,Thu Apr 16 18:22:14 +0000 2020,,,,1,1250852012226424832,TimOBrien,1250848833069875200,20742461,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TimOBrien But hey, let’s open up and do herd immunity ... who gives a fck.",https://twitter.com/Bellehos/status/1250852012226424832,Thu Jun 22 01:47:31 +0000 2017,Bellehos,false,""" The application of the Principle is not infallible but when its applied correctly it is overpowering in its market interpretation as well as its success. """,5740,1655,585,36,"Montclair, NJ",Bellehos,Bellehos,8086,,https://biscuitcapital.com/,false
,Tue Apr 21 06:22:14 +0000 2020,,,,1,1252482761400766470,JamesFLoveIV,1252408181260603400,706301516878094300,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JamesFLoveIV What is the K?,https://twitter.com/traci_warhurst/status/1252482761400766470,Wed Aug 24 14:21:21 +0000 2016,traci_warhurst,false,40 Something Mom who posts a lot of cat pics!  I used to be funny! Trump administration ruined us and we must take immediate action to fix our democracy!,98523,977,1745,3,"Alabama, USA",Vaccinated-ScienceMatters,traci_warhurst,37959,,http://traciwarhurst.com,false
,Tue Apr 07 09:21:34 +0000 2020,,,https://www.ncbi.nlm.nih.gov/pubmed/32244685,0,1247454460386971649,ClarkeMicah,1247448470283313200,405605548,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ClarkeMicah @Juliajoy Please look at this invaluable extract. Look at the dates involved. The MSM do. not. understand.
https://t.co/xzQJbFyHKR",https://twitter.com/mwmiller21/status/1247454460386971649,Thu Mar 12 09:20:57 +0000 2015,mwmiller21,false,,501,76,220,0,,MarkMiller64,mwmiller21,3544,,,false
,Wed Mar 11 18:59:10 +0000 2020,,,,4,1237815346922491909,vktion,1237811671990767600,1098365028,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@vktion Ignorance is bliss until it kills you or the ones you love!,https://twitter.com/DrCSWilliam/status/1237815346922491909,Sat May 14 16:47:06 +0000 2011,DrCSWilliam,false,Family Medicine & Lifestyle Medicine Physician in #westpalmbeach Founder of @LaVieMDOfficial #CannabisMedicine Health & Wellness Advocate,102241,9591,5479,142,"Florida, USA","Dr. Claudia William MD, MScHAL 🩺💊",DrCSWilliam,102569,,https://www.instagram.com/drclaudiawilliammd/,false
,Sun Apr 19 00:35:02 +0000 2020,N95MasksDIY,https://twitter.com/MukMukLovePeace/status/1251670608640798720/photo/1,,6,1251670608640798720,HanianEmpress,1251668952993927200,1096797880583667700,und,,false,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HanianEmpress @realDonaldTrump #N95MasksDIY

✌️😷 https://t.co/76nGY8hLin",https://twitter.com/RNMukMuk/status/1251670608640798720,Tue Dec 24 23:15:21 +0000 2019,RNMukMuk,false,"I follow back y’all 
😁
Good people care

❤️=☮️

Short of breath?
Use
TRIPOD 
RESCUE
BREATHING
POSITION 
& Call 911

TRIPOD helps anxiety too",20270,5837,5773,3,Mother Earth 🌏 🌎 🌍 ,🤟😷 RNMukMuk 🐿 Fox trumPutin’s 9/11 E-TEAM ID’d,RNMukMuk,34316,,,false
,Fri Apr 10 17:52:23 +0000 2020,,,,1,1248670175509037056,jo_journey2912,1248638307803762700,741038015640932400,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jo_journey2912 @realTuckFrumper It will.,https://twitter.com/flakingbaking/status/1248670175509037056,Tue Apr 02 15:05:05 +0000 2013,flakingbaking,false,Stage 3 breast cancer survivor. What the heck happened to our country? #BLM NO DM’s. I passed so can I be President? https://t.co/DU0f6K0fOm,209465,2343,3258,3, 🌎 ,Unity does not occur without accounability.,flakingbaking,79398,,,false
,Thu Apr 16 18:14:02 +0000 2020,,,,1,1250849951107518465,TimOBrien,1250848833069875200,20742461,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@TimOBrien Well yeah. You’re gonna get a little of that.,https://twitter.com/ShantyIrish5/status/1250849951107518465,Sat Aug 03 14:32:10 +0000 2019,ShantyIrish5,false,"Lifelong Democrat, Disney Family Museum Volunteer, Former Disneyland Cast",30762,57,469,0,"Long Beach, CA",ShantyIrish,ShantyIrish5,1607,,,false
,Sun Apr 19 02:07:09 +0000 2020,,,,0,1251693789032243200,HanianEmpress,1251668952993927200,1096797880583667700,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@HanianEmpress @kathyj37441 @realDonaldTrump I hate hearing that it is no way like the flu we can get most people over the flu but this is a whole new ball game !!!,https://twitter.com/Lois1024/status/1251693789032243200,Mon Nov 01 06:00:21 +0000 2010,Lois1024,false,", Aero space Mechanic, Wife Mother, Grand mother ,love life and family I have potty mouth #RESISTORS #RESIST  #YAMTITS#VOTEdemocrat,New Great Grama",15301,6172,6562,5,Whidbey Island Washington,Lois Redford,Lois1024,16685,,,false
,Sat Mar 28 04:53:59 +0000 2020,,,,0,1243763240485687297,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@maDube_ Biggest missing fact is how it is treated. We now know how the symptoms progress. But, is there any medication one can take to slow it down, water down the toxicity or cure it before waiting to be hospitalised? Systems are overwhelmed. We need answers on that",https://twitter.com/CeaphasiMutubu1/status/1243763240485687297,Thu Jan 10 06:46:59 +0000 2019,CeaphasiMutubu1,false,Next generation philosopher with a knack for intuitive wisdom,1972,277,423,0,Zimbabwe,Ceaphasi Mutubuki,CeaphasiMutubu1,2087,,,false
,Tue Mar 17 18:11:03 +0000 2020,,,,1,1239977565399310336,mariachong,1239975942820229000,14367761,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mariachong Gonna be a lot of torches and pitchforks and looking for a scapegoat, when the consequences of their actions catch up with them.",https://twitter.com/gordonbrander/status/1239977565399310336,Thu Nov 16 06:32:08 +0000 2006,gordonbrander,false,Everything around me was someone's lifework.,105224,3001,1620,150,,Gordon Brander,gordonbrander,27085,,http://gordonbrander.com,false
,Fri Mar 27 22:31:48 +0000 2020,,,,0,1243667062305755137,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@maDube_ All those are myths. It fucks anyone whose unlucky.,https://twitter.com/JechecheMunashe/status/1243667062305755137,Thu Jun 27 18:07:38 +0000 2019,JechecheMunashe,false,"1⃣A young, black, hungry African Lawyer with limited opportunities.🇿🇼
2⃣A stalwart of human rights and the rule of law. 
3⃣A Mental Health Activist.",6226,191,170,0,,Advocate Munashe Jecheche.🇿🇼,JechecheMunashe,3102,,,false
,Tue Apr 21 01:42:27 +0000 2020,,,,0,1252412350184820740,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@chickadeechirp Good article. Thank you.,https://twitter.com/JamesFLoveIV/status/1252412350184820740,Sun Mar 06 02:12:58 +0000 2016,JamesFLoveIV,false,Author of “System Failure” Named one of the top 9 Civil Rights books of 2021. https://t.co/Fg31hg8gZ7,47709,9747,10265,22,United States,James F. Love IV,JamesFLoveIV,76620,,,false
,Sun Mar 15 15:16:37 +0000 2020,,,,0,1239208890266517504,WilDonnelly,1239206682980429800,46197784,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@WilDonnelly Fingers crossed they stay close together!,https://twitter.com/Wilstead559/status/1239208890266517504,Sun Dec 01 01:14:53 +0000 2013,Wilstead559,false,"PROUD CANADIAN Jack Russell terriers, favourite stuff in life; running, digging, tasty chews, more digging, cuddling with Mum & Dad.",17084,0,0,7,"Lansdowne, Ontario, CANADA",Molly'nMurphy/JRT's,Wilstead559,6928,,,false
,Tue Mar 17 18:15:29 +0000 2020,,,,0,1239978681394577410,mariachong,1239975942820229000,14367761,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mariachong Yeah, me too. Mostly I ignore them but sometimes I say: google Italy.",https://twitter.com/alisonclement/status/1239978681394577410,Sun Nov 30 22:59:15 +0000 2008,alisonclement,false,"Writer, failed back to the lander. Winner of the Oregon Book Award for fiction. agent @grimmlit       Real life often makes no sense. ––Denise Mina",19333,434,716,15,Oregon USA,Alison Clement,alisonclement,5813,,https://www.instagram.com/alisonclement/,false
,Sun Mar 15 15:12:14 +0000 2020,FoxNews,,,0,1239207788557094914,WilDonnelly,1239206682980429800,46197784,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WilDonnelly Amplified by the most dangerous organization in the world. #FoxNews,https://twitter.com/MarcBroc/status/1239207788557094914,Wed Oct 20 14:56:56 +0000 2010,MarcBroc,false,American Expat Living in Toronto Who Still Votes - GLBTQ Issues Politics Humanity - #factsmatter #TheResistance #ArmyOfTheDecent,48140,1552,2507,8,Global,JustSayin',MarcBroc,28078,,,false
,Sat Apr 11 01:14:02 +0000 2020,,,,0,1248781320832024576,HillReporter,1248605782813393000,16790005,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@HillReporter @realTuckFrumper What a dilemma! Trump will surely lose the reelection if @foxnews viewers/Trump's worshipers die of the virus.,https://twitter.com/SVonsouvanh/status/1248781320832024576,Sat Feb 18 05:35:52 +0000 2017,SVonsouvanh,false,"Independent, universal citizen, guided by principles, integrity, and conscience, not any specific political ideology, Eagles fan. Pro-America = Anti-Trump",12887,237,452,0,"Philly, Pennsylvania, USA",GOP Senators Who Acquitted Trump are Traitors,SVonsouvanh,21284,,,false
,Sat Mar 28 10:54:30 +0000 2020,,,,0,1243853968876470272,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@maDube_ the Chinese in Zimbabwe are spared,https://twitter.com/cassywemancity/status/1243853968876470272,Wed Aug 24 05:37:37 +0000 2011,cassywemancity,false,Chirandu Chegono,711,51,190,0,,00:00,cassywemancity,1659,,,false
,Tue Apr 07 09:23:55 +0000 2020,,,,0,1247455050395459584,ClarkeMicah,1247448470283313200,405605548,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ClarkeMicah @Juliajoy They also said: ""“Influenza and Pneumonia” has been included for comparison, as a well-understood cause of death involving respiratory infection that is likely to have somewhat similar risk factors to COVID-19.""   Key words - similar risk factors.",https://twitter.com/sass_byname/status/1247455050395459584,Mon Apr 06 19:19:54 +0000 2020,sass_byname,false,Fiend without a face.,25403,457,321,0,,Sarah,sass_byname,4296,,,false
,Fri Mar 27 21:38:13 +0000 2020,,,,1,1243653576099917824,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@maDube_ @Mavhure I have actually treated children with Covid,https://twitter.com/NyaraiMwana/status/1243653576099917824,Sat Aug 13 09:07:01 +0000 2016,NyaraiMwana,true,,200,50,165,0,,Mwana washumba,NyaraiMwana,3651,,,false
