coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Aug 05 20:10:13 +0000 2020,,,,0,1291104242346983425,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So it appears the US finally has a contact tracing app that uses the Apple/Google APIs thanks to @VDHgov - so what is stopping other states from just sharing this one app? @ASlavitt,https://twitter.com/callumj/status/1291104242346983425,Fri Apr 06 12:07:00 +0000 2007,callumj,false,Web apps. Ops. Australian (Perth) living in SF.,2696,1056,367,89,San Francisco,Callum Jones,callumj,13148,,http://callumj.com,false
,Mon Aug 03 16:27:03 +0000 2020,,,,2,1290323305233297408,,,,en,"Nairobi, Kenya",,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Has anybody who ""recovered"" tested positive again? What is the proportion of the asymptomatic cases that have had to seek hospital care?  What is, so far, our ""national' Rₒ for contact tracing? . @MOH_Kenya",https://twitter.com/Nebertnelly/status/1290323305233297408,Mon Mar 14 10:35:01 +0000 2011,Nebertnelly,false,A student of the society,2881,312,345,0,Nairobi,Nebert Kiguhe,Nebertnelly,6758,,,false
,Mon Jul 13 14:32:51 +0000 2020,,,,0,1282684417958391808,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","We should wear masks everywhere but we're sending children back to school?

6' distancing, but wear a mask?

Nobody has a clue and we're dancing to whoever plays a tune.",https://twitter.com/tinfoilsec/status/1282684417958391808,Wed Nov 25 18:21:39 +0000 2015,tinfoilsec,false,"privacy and security wiseass, libertarian, pronouns: no thank you",13127,188,412,7,Way out there,CEO of Sarcasm- where's left handed history month?,tinfoilsec,6907,,,false
,Sat Aug 15 19:29:56 +0000 2020,,,,2,1294717980966887425,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","And the people who refuse to cooperate with the government contact tracing process 
Yuh see all yuh so ....
Need to get your act together!!!
Like what is the issue??",https://twitter.com/acinree/status/1294717980966887425,Fri Dec 13 21:27:29 +0000 2013,acinree,false,🇹🇹 Be kind to yourself ♥️.,8642,432,482,2,Trinidad and Tobago,DIY Queen,acinree,8620,,,false
,Mon Aug 31 17:02:21 +0000 2020,,,,17,1300479046636179456,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",can you imagine trying to explain to your grandchildren why you voted for a president that A) said that we should inject ourselves with bleach to kill a virus when all you had to do was wear a mask B) mocked disabled people C) put children in cages.... shall i go on?,https://twitter.com/emilycasemusic/status/1300479046636179456,Sun Aug 30 02:32:18 +0000 2009,emilycasemusic,false,🏳️‍🌈🎸 | co-manager person for @timalikesmusic | #1 @ginaroyale fan,22235,510,1813,5,the nearest olive garden,emily case,emilycasemusic,10217,,,false
,Sat Aug 08 15:23:33 +0000 2020,payattention,,,0,1292119263059283968,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",For those of you saying that schools should open; #payattention to adults who to this moment don’t even know or choose not to wear a mask correctly!! Are “WE” really putting the spread of the pandemic of COVID-19 on the shoulders of children because of a President who is inept?,https://twitter.com/NanCyOkendo/status/1292119263059283968,Sun Jun 09 04:16:34 +0000 2013,NanCyOkendo,false,"Love: give it, reciprocate it, multiply it, add to it or get out of the way. All negativity is rejected✨ 🇺🇸 🇵🇷 Please donate $NancyOG",25177,340,207,60,Miami,Nancy Oquendo,NanCyOkendo,24840,,,false
,Mon Aug 24 16:03:53 +0000 2020,,,,16,1297927619850186752,,,,en,,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Questions for @GovRaimondo: 🤔Are we still paying @BCG &amp; what is their role? Have you posted those monies ☝️ spent on transparency portal? Why haven't kids been paid for SAIL program? When and why did contact tracing &amp; COVID checks STOP at @tfgreenairport? @joshmblock ?,https://twitter.com/TaraGranahan/status/1297927619850186752,Wed Aug 10 00:19:37 +0000 2011,TaraGranahan,false,"Host of the Tara Granahan Show, M-F 9am-noon on NewsTalk 630 & 99.7fm ~ ... and mom of 2 fabulous kids!",9903,7400,1519,88,"Rhode Island, baby!",Tara Granahan,TaraGranahan,24761,,http://www.630wpro.com/taragranahan,true
,Tue Aug 11 15:33:47 +0000 2020,,,,0,1293209001719627776,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What is the usual timeline from Covid testing to lab results to start of contact tracing?

How long does it gnerally take to track one person's contacts?

@CBCMaritimeNoon",https://twitter.com/Robrt_McMillan/status/1293209001719627776,Tue Nov 06 23:59:07 +0000 2012,Robrt_McMillan,false,"Husband & father.
“If you think you are too small to make a difference, try sleeping with a mosquito"".
I retweet interesting. Retweet does not mean I agree.",2096,201,219,0,Alma NS Canada,Robert McMillan,Robrt_McMillan,17434,,,false
,Tue Aug 11 23:38:35 +0000 2020,,,,0,1293331007333175298,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Why would anyone want to send children back to school sit in classes with mask on all day? If you have to wear mask all day then something tell me they should not go. The concept of school is wrong. Doctors don't even wear a mask all day. The president don't wear one at all.,https://twitter.com/Marilyn76589773/status/1293331007333175298,Wed Nov 06 16:05:16 +0000 2019,Marilyn76589773,true,Know yourself well.,2192,46,414,1,Louisiana,Mess,Marilyn76589773,5367,,,false
,Fri Jul 17 22:48:57 +0000 2020,,,,0,1284258818021642241,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Should kids wear masks?
The Centers for Disease Control and Prevention recommends all children 2 years old and older wear a mask or cloth covering. @GovWhitmer All students in school need to be wearing masks when around others.",https://twitter.com/k_kotlarczyk/status/1284258818021642241,Sun Mar 15 21:48:01 +0000 2009,k_kotlarczyk,false,,965,54,1055,0,,K.K. M.A.,k_kotlarczyk,236,,,false
,Fri Aug 14 19:01:28 +0000 2020,,,,1,1294348432090394624,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","US is a complete sh*t show....  taking out mail sorting machines? no testing strategy? no contact tracing? no unemployment? WTF? What is wrong with Senate and Congress - get the f*ck back to DC, there should be no recess. I can't even.",https://twitter.com/ophiesay/status/1294348432090394624,Thu Apr 12 04:22:26 +0000 2007,ophiesay,false,"“Do all the good you can, by all the means you can, in all the ways you can."" Growing old is a gift. #RBG #HRC #WhenThereAreNine",12104,914,1234,0,"San Francisco, CA",𝚂𝚘𝚙𝚑𝚒𝚊 𝙲𝚑𝚒𝚊𝚗𝚐,ophiesay,19850,,,false
,Fri Aug 28 01:48:46 +0000 2020,COVID19,,,2,1299161972231950338,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What is situation with potential #COVID19 exposure on flights within Canada? I know people who have read about such potential exposure, on flights, and in rows identified by the BC Ministry of Health; had they not read about this in the paper they wouldn't know. Contact tracing?",https://twitter.com/PeterVogel/status/1299161972231950338,Mon Jul 28 14:52:55 +0000 2008,PeterVogel,false,"Tech journalist, teacher ICT/Physics (ret.). Meteorology/Ham Radio/Astronomy/Cybersecurity/ADS-B.
Prime Minister's/Premier's SciTech awards. CERN/HST. VE7AFV",1,8119,6769,584,Vancouver BC Canada,Peter Vogel,PeterVogel,67307,,http://www.balsabridge.com,false
,Wed Jul 08 23:02:23 +0000 2020,,,,0,1281000710268686336,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@NYCMayor my uncle drives a private school bus for Jewish children. None of them wear masks, not the children nor their parents. My uncle is in his 60s. Why should he have to get sick &amp; risk death because you are not enforcing mask wearing among the Jews!?!
@NYGovCuomo",https://twitter.com/sarahfuller1930/status/1281000710268686336,Tue Dec 13 05:32:28 +0000 2016,sarahfuller1930,false,"Respect Wildlife. Create an Inclusive World. End Hate. End sport hunting. #GoodTrouble #FlipTexas
Retweets, Likes & Follows are not endorsements",3893,70,422,1,United States,We Are Done Dying,sarahfuller1930,3614,,,false
,Wed Jul 08 13:50:16 +0000 2020,rethinkstigma wearamask protectothers pandemic,,,3,1280861762385035264,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DofEd: ""if families choose to
have their children wear masks, care should be taken that children are not stigmatized."" Consider the stigma if the child were even thought to be the impetus of a cluster? #rethinkstigma #wearamask #protectothers #pandemic 
@EDU_GovNL
 
@GovNL",https://twitter.com/angedawetweets/status/1280861762385035264,Sun May 03 18:40:46 +0000 2015,angedawetweets,false,"advocate. closet writer. sommelier. not really a sommelier. does not really do her hair and make up everyday. tells it like it is. realist, not pessimist.",15477,687,482,5,,Angela Dawe,angedawetweets,4211,,,false
,Wed Aug 26 09:23:46 +0000 2020,,,,1,1298551702061228033,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Just to be clear...WHO and UNICEF advise that children aged 12+ should wear a mask under the same conditions as adults, in particular when they cannot guarantee at least a 1-metre distance from others and there is widespread transmission in the area. Can we move on, please?!",https://twitter.com/rosemontjd/status/1298551702061228033,Fri Dec 29 12:10:55 +0000 2006,rosemontjd,false,Digital comms and marketing strategist. Politically minded and into serving my local community. Family man and nice chap. Football club owner. 💛💙 #AFCW,1713,2080,2858,189,West Oxfordshire and London,Jonny Rosemont,rosemontjd,3202,,,false
,Wed Jul 29 01:20:18 +0000 2020,,,,3,1288283175878373377,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Left: “Wear a mask! Listen to the science!”
Also left: *takes down video on all media platforms of doctors discussing how children should go back to school because they aren’t the problem*                                     I️ thought we were listening to science???",https://twitter.com/andriabragaa/status/1288283175878373377,Thu Aug 06 17:10:50 +0000 2015,andriabragaa,false,Regis College,1033,334,332,0,,Andria Braga,andriabragaa,564,,,false
,Thu Aug 27 12:26:19 +0000 2020,,,,0,1298960028897079297,,,,en,"Oviedo, FL",,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So you come in here WITHOUT A MASK , YOUR CHILDREN ARE COUGHING EVERYWHERE, NONE OF THEM ARE WEARING SHOES !! And you have the audacity to get mad that we asked for you to wear a mask ????? We should be mad that you’re putting everyone in danger !",https://twitter.com/raee_henriquez/status/1298960028897079297,Tue Jun 21 05:49:35 +0000 2011,raee_henriquez,false,TWIN. IG : @raee_henriquez 🇩🇴,87281,439,242,12,☀️ R L A N D O ,RACHEL🌙,raee_henriquez,53177,,http://www.facebook.com/dtcupcakes,false
,Thu Aug 27 01:11:39 +0000 2020,,,,0,1298790245505421312,,,,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","From everything that has been discussed about the Pandemic, contact tracing through testing of people that were exposed to the virus is very important in controlling the spread. What is the justification CDC is using in stopping the testing of those exposed  to virus? Explain?",https://twitter.com/nepcar/status/1298790245505421312,Thu Dec 30 13:05:35 +0000 2010,nepcar,false,"Husband, Father, Grandfather, Photographer, Videographer, Engineer, Actor, Director, Mentor, Friend. If you disagree with my opinions just move on....",1431,103,194,1,"Indiana, USA",Carlo Nepomuceno,nepcar,5307,,,false
,Wed Jul 29 20:56:31 +0000 2020,,,,0,1288579177063604224,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maybe instead of putting children in cages we should be putting the people that refuse to wear a mask in them since ""the coronavirus is a hoax"" right?",https://twitter.com/hepatItls/status/1288579177063604224,Fri Jun 05 20:31:00 +0000 2015,hepatItls,false,jersey bitch since birth ❤️ four loko enthusiast. minors DNI. 18+ ONLY,10250,278,228,4,"Palm Beach, FL",🌸pink b!tch🌸,hepatItls,19391,,,false
,Fri Jul 17 05:31:41 +0000 2020,,,,2,1283997783960117248,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","children over the age of two going to a public place should be wearing a mask!!!

make masks a diy project or purchase ones with cool designs to get them on board!

also, if you’re a parent refusing to wear a mask, your child will mirror that behavior! like grow up and wear one?!",https://twitter.com/luvsicangel/status/1283997783960117248,Fri Mar 31 06:55:17 +0000 2017,luvsicangel,false,currently trying to cure my analysis paralysis.,8549,112,113,1,las vegas,angelica,luvsicangel,1979,,http://instagram.com/angelicaferraz,false
,Mon Aug 03 12:34:08 +0000 2020,,,,4,1290264687989252097,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we balance needs of children and needs of adults in returning to schools? Fauci “at minimum, teachers should wear a mask and something to protect their eyes, which are also susceptible areas for virus transmission...could be goggles or face shields” @ETFOeducators",https://twitter.com/MeineStephanie/status/1290264687989252097,Thu Aug 22 15:38:09 +0000 2013,MeineStephanie,false,"Passions: learning, creativity, Arts, nature, play, & joy. Supported Early Years K-3 @TLDSB and Min of Ed. Current: Kindergarten Virtual educator🎉 #virtualKeds",287,379,151,14,Canada,Stephanie Meinecke,MeineStephanie,1315,,,false
,Mon Aug 10 13:34:39 +0000 2020,,,,0,1292816631652069377,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Why are parents allowing their children not to wear a mask to school? 
 It should be mandatory. 
No mask 
No school 
Caught without a mask, you go home PERIOD!

Why subject my children to your ignorance? 
Keep your children at home if you don't want them to wear a mask",https://twitter.com/Jaszeo/status/1292816631652069377,Mon Sep 19 16:04:13 +0000 2016,Jaszeo,false,I am what I am and can't be anything else,1761,23,198,0,"Fayetteville, NC",Ucantbeserious,Jaszeo,2463,,,false
,Tue Aug 18 01:33:46 +0000 2020,WearAMask,,,2,1295534320568774658,,,,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Why should it even be a question, “Should children or anyone wear a mask?”  Just do it!  #WearAMask it won’t kill you, it might even save you!",https://twitter.com/smtraderCA/status/1295534320568774658,Wed Dec 25 03:01:39 +0000 2013,smtraderCA,false,"Stocks, options & futures trader.",980,1236,49,42,CA,smtraderCA,smtraderCA,35330,,https://www.youtube.com/c/smtraderCA,false
,Mon Aug 03 04:16:09 +0000 2020,,,,1,1290139367483179008,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","how many people in area XXXX were TESTED for SARS-CoV2? Of those tested positive, was thorough Contact Tracing performed? If not, why not? What % NOT TESTED? What is accuracy rate of particular test used? My point=virus already THERE. Just don’t know it",https://twitter.com/Rene_V22/status/1290139367483179008,Sat Jul 20 06:43:47 +0000 2019,Rene_V22,false,,918,121,119,0,"Oxnard, CA ",Dragon Sin 🐉,Rene_V22,2151,,,false
